,team_abbr,points_for,yards,plays,yards_per_plbay,turnovers,fumbles_lost,first_downs,completions,pass_attempts,pass_yards,pass_tds,interceptions,pass_yards_per_attempt,pass_first_downs,rush_attempts,rush_yards,rush_tds,rush_yards_per_attempt,rush_first_downs,penalties,penalty_yards,penalty_first_downs,num_drives,scoring_percentage,turnover_percentage,o_points_for,o_yards,o_plays,o_yards_per_play,o_turnovers,o_fumbles_lost,o_first_downs,o_completions,o_pass_attempts,o_pass_yards,o_pass_tds,o_interceptions,o_pass_yards_per_attempt,o_pass_first_downs,o_rush_attempts,o_rush_yards,o_rush_tds,o_rush_yards_per_attempt,o_rush_first_downs,o_penalties,o_penalty_yards,o_penalty_first_downs,o_num_drives,o_scoring_percentage,o_turnover_percentage,3D_attempts,3D_conversions,3D_conversion_percentage,4D_attempts,4D_conversions,4D_conversion_percentage,red_zone_attempts,red_zone_tds,red_zone_td_percentage,o_3D_attempts,o_3D_conversions,o_3D_conversion_percentage,o_4D_attempts,o_4D_conversions,o_4D_conversion_percentage,o_red_zone_attempts,o_red_zone_tds,o_red_zone_td_percentage
10,det,341.0,5549.0,1021.0,5.4,23.0,8.0,313.0,344.0,571.0,3900.0,28.0,15.0,6.4,196.0,407.0,1649.0,7.0,4.1,82.0,113.0,937.0,35.0,183.0,33.3,12.0,423.0,6406.0,1094.0,5.9,18.0,11.0,365.0,381.0,611.0,4551.0,33.0,7.0,7.1,232.0,455.0,1855.0,13.0,4.1,94.0,117.0,960.0,39.0,181.0,40.3,8.8,220.0,90.0,40.9,13.0,5.0,38.5,42.0,25.0,59.5,214.0,94.0,43.9,15.0,7.0,46.7,57.0,33.0,57.9
11,gnb,376.0,5528.0,1020.0,5.4,13.0,9.0,320.0,356.0,573.0,3733.0,26.0,4.0,6.1,190.0,411.0,1795.0,18.0,4.4,90.0,100.0,774.0,40.0,177.0,37.3,6.8,313.0,5642.0,998.0,5.7,25.0,8.0,310.0,326.0,546.0,3721.0,19.0,17.0,6.3,191.0,411.0,1921.0,15.0,4.7,99.0,97.0,968.0,20.0,178.0,34.3,14.0,203.0,73.0,36.0,14.0,7.0,50.0,50.0,32.0,64.0,197.0,75.0,38.1,18.0,8.0,44.4,48.0,24.0,50.0
12,htx,378.0,5792.0,1017.0,5.7,22.0,8.0,346.0,355.0,534.0,3783.0,27.0,14.0,6.5,203.0,434.0,2009.0,17.0,4.6,112.0,111.0,892.0,31.0,169.0,37.9,12.4,385.0,6213.0,1020.0,6.1,22.0,10.0,346.0,375.0,586.0,4276.0,33.0,12.0,6.9,220.0,403.0,1937.0,12.0,4.8,98.0,109.0,859.0,28.0,170.0,38.8,12.9,193.0,84.0,43.5,25.0,13.0,52.0,53.0,34.0,64.2,202.0,98.0,48.5,16.0,7.0,43.8,49.0,35.0,71.4
13,clt,361.0,5238.0,1016.0,5.2,21.0,11.0,340.0,307.0,513.0,3108.0,22.0,10.0,5.7,165.0,471.0,2130.0,17.0,4.5,131.0,79.0,670.0,44.0,168.0,36.3,11.3,373.0,5549.0,986.0,5.6,23.0,8.0,323.0,394.0,562.0,3982.0,29.0,15.0,6.6,207.0,383.0,1567.0,8.0,4.1,93.0,111.0,1040.0,23.0,170.0,38.8,12.9,207.0,86.0,41.5,24.0,14.0,58.3,56.0,36.0,64.3,199.0,85.0,42.7,19.0,8.0,42.1,50.0,26.0,52.0
14,jax,300.0,5468.0,1020.0,5.4,20.0,12.0,298.0,364.0,589.0,3760.0,24.0,8.0,6.0,183.0,389.0,1708.0,3.0,4.4,85.0,132.0,1165.0,30.0,177.0,33.9,10.2,397.0,6007.0,999.0,6.0,19.0,9.0,340.0,327.0,517.0,3778.0,22.0,10.0,6.7,193.0,435.0,2229.0,23.0,5.1,114.0,102.0,883.0,33.0,180.0,37.2,9.4,220.0,76.0,34.5,25.0,12.0,48.0,47.0,19.0,40.4,190.0,79.0,41.6,11.0,5.0,45.5,56.0,32.0,57.1
15,kan,451.0,6067.0,976.0,6.2,15.0,10.0,350.0,378.0,576.0,4498.0,30.0,5.0,7.5,211.0,375.0,1569.0,16.0,4.2,93.0,107.0,1029.0,46.0,164.0,48.8,7.9,308.0,5594.0,1043.0,5.4,23.0,7.0,344.0,352.0,582.0,3543.0,21.0,16.0,5.7,190.0,416.0,2051.0,14.0,4.9,115.0,116.0,844.0,39.0,164.0,34.1,13.4,187.0,89.0,47.6,10.0,6.0,60.0,50.0,27.0,54.0,202.0,75.0,37.1,31.0,16.0,51.6,57.0,29.0,50.9
16,rai,313.0,5819.0,989.0,5.9,17.0,9.0,315.0,367.0,523.0,3926.0,22.0,8.0,7.1,194.0,437.0,1893.0,13.0,4.3,104.0,128.0,1138.0,17.0,165.0,32.7,9.7,419.0,5677.0,963.0,5.9,15.0,6.0,344.0,337.0,526.0,4107.0,33.0,9.0,7.4,201.0,405.0,1570.0,15.0,3.9,91.0,91.0,763.0,52.0,166.0,41.0,8.4,201.0,88.0,43.8,19.0,11.0,57.9,53.0,28.0,52.8,190.0,81.0,42.6,13.0,9.0,69.2,55.0,37.0,67.3
17,sdg,337.0,5879.0,997.0,5.9,31.0,11.0,349.0,394.0,597.0,4426.0,24.0,20.0,7.0,220.0,366.0,1453.0,12.0,4.0,90.0,103.0,872.0,39.0,160.0,38.8,18.1,345.0,5009.0,923.0,5.4,14.0,3.0,285.0,328.0,464.0,3204.0,21.0,11.0,6.5,156.0,429.0,1805.0,15.0,4.2,101.0,108.0,959.0,28.0,161.0,36.6,8.7,194.0,86.0,44.3,18.0,10.0,55.6,53.0,28.0,52.8,195.0,88.0,45.1,13.0,8.0,61.5,40.0,24.0,60.0
18,ram,394.0,5998.0,1055.0,5.7,24.0,7.0,342.0,397.0,632.0,4499.0,22.0,17.0,6.9,222.0,401.0,1499.0,20.0,3.7,92.0,118.0,899.0,28.0,185.0,35.7,13.0,364.0,5434.0,1056.0,5.1,24.0,11.0,324.0,348.0,562.0,3625.0,23.0,13.0,5.9,194.0,444.0,1809.0,15.0,4.1,100.0,105.0,829.0,30.0,185.0,33.5,12.4,208.0,83.0,39.9,13.0,3.0,23.1,59.0,38.0,64.4,218.0,86.0,39.4,24.0,14.0,58.3,52.0,33.0,63.5
19,mia,306.0,4960.0,1022.0,4.9,26.0,8.0,315.0,371.0,615.0,3804.0,22.0,18.0,5.7,210.0,349.0,1156.0,10.0,3.3,64.0,92.0,769.0,41.0,182.0,30.2,13.7,494.0,6364.0,1053.0,6.0,16.0,3.0,361.0,344.0,545.0,4198.0,39.0,13.0,7.4,214.0,485.0,2166.0,15.0,4.5,113.0,111.0,1084.0,34.0,185.0,45.9,8.6,207.0,71.0,34.3,28.0,13.0,46.4,48.0,27.0,56.3,194.0,81.0,41.8,13.0,8.0,61.5,59.0,37.0,62.7
20,min,407.0,5656.0,970.0,5.8,20.0,12.0,314.0,319.0,466.0,3523.0,26.0,8.0,7.1,171.0,476.0,2133.0,19.0,4.5,106.0,96.0,895.0,37.0,173.0,41.6,10.4,303.0,5465.0,1053.0,5.2,31.0,14.0,324.0,394.0,601.0,3737.0,23.0,17.0,5.8,215.0,404.0,1728.0,8.0,4.3,78.0,83.0,713.0,31.0,173.0,34.7,17.3,194.0,83.0,42.8,15.0,8.0,53.3,56.0,34.0,60.7,214.0,85.0,39.7,29.0,16.0,55.2,48.0,21.0,43.8
21,nwe,420.0,5664.0,1095.0,5.2,15.0,6.0,338.0,378.0,620.0,3961.0,25.0,9.0,6.1,197.0,447.0,1703.0,17.0,3.8,110.0,94.0,828.0,31.0,190.0,36.3,7.4,225.0,4414.0,948.0,4.7,36.0,11.0,261.0,303.0,536.0,2886.0,13.0,25.0,5.0,150.0,365.0,1528.0,7.0,4.2,72.0,107.0,920.0,39.0,194.0,19.1,17.0,227.0,87.0,38.3,15.0,6.0,40.0,60.0,30.0,50.0,195.0,47.0,24.1,22.0,8.0,36.4,29.0,14.0,48.3
22,nor,458.0,5982.0,1011.0,5.9,8.0,2.0,347.0,418.0,581.0,4244.0,36.0,6.0,7.0,230.0,405.0,1738.0,12.0,4.3,97.0,120.0,1036.0,20.0,173.0,46.2,4.0,341.0,5329.0,999.0,5.3,23.0,10.0,311.0,371.0,603.0,3868.0,27.0,13.0,5.9,197.0,345.0,1461.0,12.0,4.2,71.0,92.0,713.0,43.0,174.0,35.1,12.6,192.0,81.0,42.2,13.0,5.0,38.5,57.0,34.0,59.6,210.0,73.0,34.8,25.0,11.0,44.0,47.0,28.0,59.6
23,nyg,341.0,5416.0,1012.0,5.4,33.0,16.0,311.0,376.0,607.0,3731.0,30.0,17.0,5.7,187.0,362.0,1685.0,11.0,4.7,89.0,90.0,784.0,35.0,185.0,28.6,17.8,451.0,6037.0,1061.0,5.7,16.0,6.0,343.0,369.0,556.0,4225.0,30.0,10.0,7.1,211.0,469.0,1812.0,19.0,3.9,100.0,117.0,922.0,32.0,186.0,39.8,8.6,212.0,79.0,37.3,31.0,14.0,45.2,42.0,24.0,57.1,216.0,86.0,39.8,14.0,8.0,57.1,54.0,31.0,57.4
24,nyj,276.0,4368.0,956.0,4.6,25.0,9.0,253.0,323.0,521.0,3111.0,19.0,16.0,5.4,162.0,383.0,1257.0,6.0,3.3,61.0,115.0,1105.0,30.0,189.0,23.3,11.6,359.0,5170.0,1037.0,5.0,21.0,9.0,302.0,363.0,585.0,3779.0,25.0,12.0,6.1,187.0,417.0,1391.0,12.0,3.3,75.0,107.0,902.0,40.0,193.0,33.7,9.8,212.0,65.0,30.7,19.0,7.0,36.8,33.0,18.0,54.5,225.0,88.0,39.1,12.0,3.0,25.0,48.0,26.0,54.2
25,phi,385.0,5772.0,1104.0,5.2,23.0,15.0,354.0,391.0,613.0,3833.0,27.0,8.0,5.9,215.0,454.0,1939.0,16.0,4.3,104.0,100.0,836.0,35.0,187.0,34.8,10.7,354.0,5307.0,967.0,5.5,20.0,9.0,289.0,348.0,571.0,3865.0,27.0,11.0,6.3,185.0,353.0,1442.0,13.0,4.1,76.0,115.0,959.0,28.0,188.0,33.5,10.1,229.0,104.0,45.4,24.0,8.0,33.3,54.0,36.0,66.7,205.0,70.0,34.1,18.0,11.0,61.1,43.0,24.0,55.8
26,pit,289.0,4428.0,937.0,4.7,30.0,11.0,265.0,315.0,510.0,2981.0,18.0,19.0,5.5,147.0,395.0,1447.0,7.0,3.7,75.0,111.0,893.0,43.0,187.0,28.9,16.0,303.0,4866.0,1030.0,4.7,38.0,18.0,304.0,314.0,514.0,3113.0,23.0,20.0,5.5,164.0,462.0,1753.0,7.0,3.8,110.0,115.0,1118.0,30.0,187.0,29.4,19.8,195.0,67.0,34.4,15.0,2.0,13.3,40.0,14.0,35.0,209.0,76.0,36.4,21.0,10.0,47.6,46.0,23.0,50.0
27,sfo,479.0,6097.0,1012.0,6.0,23.0,10.0,336.0,331.0,478.0,3792.0,28.0,13.0,7.4,195.0,498.0,2305.0,23.0,4.6,110.0,105.0,939.0,31.0,183.0,44.3,12.0,310.0,4509.0,968.0,4.7,27.0,15.0,285.0,318.0,519.0,2707.0,23.0,12.0,4.8,150.0,401.0,1802.0,11.0,4.5,105.0,116.0,957.0,30.0,177.0,28.8,14.1,200.0,90.0,45.0,12.0,7.0,58.3,62.0,33.0,53.2,192.0,64.0,33.3,25.0,8.0,32.0,40.0,24.0,60.0
28,sea,405.0,5991.0,1046.0,5.7,20.0,14.0,341.0,341.0,517.0,3791.0,31.0,6.0,6.7,190.0,481.0,2200.0,15.0,4.6,121.0,109.0,882.0,30.0,189.0,36.5,10.6,398.0,6106.0,1014.0,6.0,32.0,16.0,346.0,383.0,598.0,4223.0,19.0,16.0,6.7,224.0,388.0,1883.0,22.0,4.9,97.0,96.0,798.0,25.0,179.0,36.9,16.2,200.0,79.0,39.5,14.0,7.0,50.0,60.0,38.0,63.3,185.0,71.0,38.4,12.0,7.0,58.3,52.0,32.0,61.5
29,tam,458.0,6366.0,1086.0,5.9,41.0,11.0,353.0,382.0,630.0,4845.0,33.0,30.0,7.2,244.0,409.0,1521.0,15.0,3.7,81.0,133.0,1111.0,28.0,198.0,37.9,20.2,449.0,5503.0,1073.0,5.1,28.0,16.0,331.0,408.0,664.0,4322.0,30.0,12.0,6.1,222.0,362.0,1181.0,11.0,3.3,70.0,111.0,971.0,39.0,198.0,39.4,13.6,217.0,90.0,41.5,17.0,9.0,52.9,54.0,35.0,64.8,218.0,75.0,34.4,27.0,13.0,48.1,60.0,30.0,50.0
30,oti,402.0,5805.0,949.0,6.1,17.0,9.0,317.0,297.0,448.0,3582.0,29.0,8.0,7.1,177.0,445.0,2223.0,21.0,5.0,104.0,99.0,932.0,36.0,185.0,31.4,8.6,331.0,5752.0,1056.0,5.4,23.0,9.0,335.0,386.0,598.0,4080.0,25.0,14.0,6.4,213.0,415.0,1672.0,14.0,4.0,95.0,125.0,1025.0,27.0,189.0,31.7,11.6,185.0,70.0,37.8,14.0,4.0,28.6,45.0,34.0,75.6,204.0,74.0,36.3,25.0,10.0,40.0,47.0,32.0,68.1
31,was,266.0,4395.0,885.0,5.0,21.0,8.0,248.0,298.0,479.0,2812.0,18.0,13.0,5.3,154.0,356.0,1583.0,9.0,4.4,74.0,106.0,835.0,20.0,176.0,29.5,11.9,435.0,6162.0,1079.0,5.7,22.0,9.0,354.0,371.0,540.0,3823.0,35.0,13.0,6.5,200.0,493.0,2339.0,14.0,4.7,120.0,94.0,805.0,34.0,176.0,42.0,11.9,179.0,52.0,29.1,14.0,6.0,42.9,41.0,20.0,48.8,227.0,111.0,48.9,19.0,12.0,63.2,59.0,36.0,61.0
